#Epoch 	  NLL 	 Lower Bound 	 Upper Bound 
82	180.750897	180.719919	180.780945	365.269708	365.299755	365.238729
83	173.598466	173.563247	173.632486	365.286747	365.320767	365.251528
84	184.594590	184.563512	184.624731	367.115198	367.145339	367.084120
85	184.351738	184.319675	184.382804	367.051286	367.082352	367.019223
86	177.745787	177.712344	177.778148	366.946447	366.978808	366.913004
87	160.642966	160.609104	160.675718	366.368166	366.400918	366.334305
88	173.808039	173.776970	173.838172	367.391297	367.421430	367.360228
89	170.965964	170.934436	170.996529	367.273492	367.304056	367.241964
90	180.721719	180.684787	180.757336	366.787541	366.823158	366.750608
91	177.692888	177.661347	177.723464	367.045365	367.075942	367.013825
92	174.924531	174.891030	174.956945	368.006982	368.039396	367.973482
93	175.927654	175.888697	175.965150	367.249701	367.287197	367.210745
94	174.224653	174.188844	174.259224	367.655237	367.689808	367.619428
95	177.765501	177.738161	177.792114	367.552758	367.579371	367.525417
96	167.307266	167.274760	167.338748	367.745170	367.776652	367.712664
97	177.673348	177.641004	177.704679	367.224178	367.255509	367.191834
98	170.466221	170.435815	170.495730	367.859614	367.889123	367.829208
99	170.871631	170.836861	170.905233	367.529912	367.563514	367.495142
100	160.435546	160.401391	160.468573	368.098255	368.131282	368.064100
101	170.778776	170.745455	170.811022	367.902720	367.934966	367.869399
102	173.358430	173.323055	173.392597	367.547398	367.581565	367.512023
103	172.033448	172.001219	172.064671	367.335343	367.366566	367.303113
104	176.443669	176.414350	176.472153	366.930645	366.959128	366.901326
105	173.924652	173.891440	173.956797	368.048373	368.080518	368.015162
106	163.674723	163.638857	163.709347	367.907758	367.942382	367.871892
107	167.105909	167.071877	167.138821	368.505562	368.538474	368.471530
108	168.429416	168.397082	168.460737	368.712995	368.744317	368.680661
109	178.370313	178.335239	178.404199	368.060862	368.094748	368.025788
110	166.406887	166.375083	166.437711	368.395173	368.425997	368.363369
111	171.097239	171.062749	171.130578	366.998079	367.031418	366.963590
112	162.827405	162.795013	162.858780	367.466355	367.497730	367.433964
113	171.719679	171.687183	171.751151	368.023787	368.055260	367.991292
114	175.475392	175.448107	175.501952	368.392887	368.419447	368.365602
115	168.228652	168.196471	168.259830	368.412861	368.444039	368.380680
116	188.097246	188.062039	188.131255	368.533478	368.567487	368.498271
117	187.741996	187.709456	187.773511	368.867228	368.898742	368.834687
118	171.549668	171.517484	171.580848	368.542373	368.573553	368.510189
119	160.938813	160.906622	160.969999	367.527957	367.559143	367.495766
120	169.033493	169.004271	169.061886	367.601271	367.629664	367.572049
121	189.349447	189.317826	189.380098	367.331430	367.362081	367.299809
122	162.032459	161.996995	162.066709	368.444488	368.478738	368.409024
123	162.464991	162.433605	162.495422	367.529713	367.560144	367.498327
124	169.294414	169.263819	169.324101	367.975718	368.005404	367.945123
125	167.952393	167.919275	167.984450	368.069815	368.101872	368.036696
126	173.883592	173.849967	173.916122	367.780298	367.812829	367.746674
127	162.123889	162.091495	162.155266	369.465631	369.497008	369.433238
128	154.383415	154.348523	154.417130	368.537326	368.571041	368.502434
129	161.202658	161.170804	161.233529	367.922044	367.952915	367.890189
130	164.041697	164.009002	164.073356	367.965720	367.997379	367.933025
131	167.576288	167.540776	167.610581	368.835414	368.869707	368.799902
132	164.068494	164.038327	164.097778	368.193090	368.222374	368.162923
133	166.361501	166.329929	166.392106	367.536569	367.567174	367.504997
134	162.311597	162.279977	162.342248	368.712994	368.743644	368.681374
135	164.387885	164.356201	164.418597	369.783783	369.814494	369.752098
136	168.333393	168.300496	168.365243	368.826755	368.858604	368.793858
137	176.655312	176.626900	176.682939	367.683904	367.711530	367.655492
138	165.391070	165.361411	165.419875	368.410702	368.439507	368.381043
139	176.305694	176.270918	176.339300	368.229324	368.262931	368.194549
140	164.627250	164.600366	164.653431	369.826069	369.852249	369.799185
141	169.749416	169.718408	169.779491	369.163033	369.193108	369.132025
142	176.839594	176.804230	176.873750	369.521106	369.555262	369.485741
143	185.105462	185.072208	185.137646	368.970216	369.002400	368.936961
144	178.400123	178.365494	178.433594	369.073786	369.107256	369.039156
145	161.874916	161.844435	161.904496	368.823105	368.852685	368.792624
146	175.786339	175.752748	175.818839	369.202437	369.234937	369.168846
147	156.633699	156.602164	156.664270	368.888669	368.919240	368.857134
148	170.414203	170.384926	170.442647	368.872274	368.900718	368.842996
149	185.926624	185.895387	185.956915	368.672716	368.703007	368.641479
150	175.090155	175.055342	175.123797	368.654252	368.687893	368.619439
151	183.743744	183.713960	183.772666	369.106438	369.135360	369.076655
152	163.397038	163.366763	163.426422	368.940679	368.970064	368.910405
153	185.387928	185.353600	185.421117	369.319581	369.352770	369.285253
154	178.129162	178.094913	178.162276	369.447548	369.480662	369.413299
155	165.166896	165.135288	165.197535	368.518168	368.548807	368.486560
156	176.628043	176.594628	176.660377	369.252061	369.284395	369.218647
157	171.160142	171.127416	171.191831	369.031385	369.063074	368.998659
158	178.447276	178.411522	178.481796	369.189701	369.224221	369.153947
159	169.313668	169.280251	169.346004	369.834916	369.867252	369.801500
160	161.465596	161.432558	161.497577	369.086007	369.117988	369.052969
161	184.614786	184.584603	184.644084	369.565112	369.594410	369.534929
162	167.972874	167.937968	168.006602	369.996379	370.030107	369.961473
163	182.292826	182.259464	182.325111	369.628231	369.660516	369.594869
164	162.657506	162.618830	162.694741	370.496001	370.533237	370.457326
165	178.419212	178.389409	178.448153	370.815722	370.844663	370.785918
166	178.141292	178.109458	178.172143	370.166425	370.197277	370.134591
167	159.500200	159.465041	159.534164	369.300051	369.334015	369.264893
168	176.399608	176.363153	176.434780	369.903125	369.938297	369.866670
169	164.880310	164.846882	164.912657	369.329066	369.361413	369.295638
170	181.499994	181.468370	181.530649	369.138571	369.169225	369.106946
171	170.794000	170.762438	170.824597	369.201801	369.232397	369.170238
172	169.845046	169.806334	169.882314	370.286067	370.323335	370.247355
173	164.585907	164.555311	164.615594	369.884400	369.914088	369.853804
174	182.866846	182.834392	182.898281	370.334025	370.365459	370.301570
175	174.078406	174.043988	174.111679	370.756663	370.789936	370.722245
176	159.335484	159.306245	159.363892	369.275679	369.304087	369.246440
177	167.150612	167.119182	167.181084	369.326348	369.356820	369.294918
178	153.656040	153.622895	153.688121	369.016484	369.048566	368.983340
179	178.506828	178.473866	178.538737	369.690120	369.722029	369.657158
180	176.496776	176.461657	176.530704	369.180670	369.214598	369.145550
181	159.132129	159.098503	159.164661	369.556943	369.589475	369.523317
182	157.564933	157.532938	157.595936	369.124747	369.155749	369.092752
183	171.773555	171.742860	171.803335	369.342236	369.372016	369.311542
184	164.361870	164.328396	164.394260	370.360429	370.392819	370.326956
185	167.381572	167.346989	167.414999	370.543447	370.576874	370.508864
186	174.305681	174.278529	174.332116	369.119965	369.146399	369.092812
187	172.400600	172.369355	172.430898	370.184238	370.214536	370.152994
188	175.052198	175.019228	175.084117	369.993499	370.025418	369.960529
189	163.939419	163.905568	163.972162	369.981775	370.014517	369.947924
190	170.421544	170.385781	170.456073	369.963002	369.997530	369.927238
191	159.263031	159.228041	159.296838	370.443187	370.476994	370.408196
192	170.130736	170.094482	170.165722	370.746797	370.781783	370.710543
193	183.162980	183.129147	183.195706	370.616212	370.648938	370.582379
194	171.887646	171.857674	171.916745	370.265338	370.294437	370.235366
195	180.474825	180.443280	180.505405	370.584789	370.615369	370.553244
196	154.519906	154.486753	154.551996	370.464851	370.496940	370.431698
197	177.740270	177.708937	177.770651	369.450101	369.480483	369.418768
198	162.782003	162.749903	162.813105	369.872577	369.903679	369.840477
199	160.387158	160.357824	160.415657	370.536420	370.564919	370.507086
200	167.925554	167.892438	167.957609	370.318163	370.350218	370.285047
201	173.568165	173.535175	173.600102	369.597821	369.629758	369.564831
202	155.760557	155.727530	155.792527	370.600906	370.632876	370.567880
203	161.380084	161.351245	161.408115	370.496134	370.524165	370.467295
204	168.768472	168.732550	168.803148	371.612686	371.647362	371.576764
205	162.154618	162.125004	162.183380	370.997396	371.026158	370.967782
206	174.552502	174.518303	174.585571	370.423258	370.456326	370.389058
207	168.247647	168.212998	168.281137	370.483224	370.516714	370.448575
208	174.924872	174.890642	174.957969	370.922300	370.955396	370.888070
209	163.180672	163.147587	163.212698	370.390387	370.422413	370.357302
210	142.509334	142.477755	142.539945	370.455215	370.485826	370.423636
211	182.178413	182.149276	182.206725	370.606385	370.634697	370.577249
212	178.471693	178.442110	178.500427	370.629034	370.657768	370.599450
213	156.917285	156.883286	156.950166	370.622720	370.655601	370.588721
214	172.677183	172.643941	172.709356	370.571837	370.604010	370.538595
215	169.620519	169.590497	169.649666	369.786568	369.815715	369.756546
216	154.827245	154.795545	154.857971	370.271745	370.302471	370.240045
217	172.941771	172.904444	172.977755	370.321557	370.357541	370.284229
218	188.445971	188.412697	188.478173	370.870377	370.902579	370.837103
219	170.864361	170.830499	170.897113	370.281186	370.313939	370.247325
220	153.700779	153.667941	153.732574	370.731994	370.763788	370.699155
221	158.176624	158.143415	158.208766	370.682371	370.714512	370.649161
222	174.015070	173.982424	174.046683	370.541909	370.573523	370.509263
223	164.709243	164.674613	164.742714	371.052020	371.085491	371.017390
224	170.585538	170.553659	170.616432	370.485089	370.515983	370.453210
225	170.424516	170.389407	170.458434	370.008877	370.042795	369.973768
226	164.374017	164.337866	164.408907	370.246890	370.281780	370.210739
227	174.966338	174.933581	174.998056	370.790060	370.821778	370.757303
228	178.604565	178.572412	178.635715	370.995008	371.026159	370.962856
229	164.781349	164.749178	164.812517	370.525496	370.556665	370.493325
230	168.994035	168.961435	169.025605	370.216550	370.248120	370.183950
231	169.849044	169.817007	169.880085	370.230236	370.261278	370.198199
232	172.910758	172.881292	172.939381	369.927107	369.955730	369.897640
233	167.442442	167.409772	167.474078	370.503655	370.535291	370.470985
234	163.910951	163.880032	163.940942	370.662273	370.692264	370.631354
235	160.937577	160.904845	160.969272	370.690403	370.722098	370.657671
236	170.207169	170.173089	170.240126	371.140912	371.173869	371.106832
237	172.309012	172.276375	172.340618	370.852723	370.884329	370.820086
238	181.342930	181.303645	181.380729	371.292254	371.330053	371.252969
239	174.286162	174.256850	174.314640	370.746270	370.774747	370.716957
240	180.361706	180.326038	180.396146	370.473160	370.507600	370.437492
241	163.879881	163.848679	163.910138	371.076028	371.106285	371.044826
242	170.866297	170.837248	170.894526	371.084379	371.112608	371.055330
243	176.294409	176.261597	176.326179	370.907916	370.939686	370.875104
244	166.070948	166.041168	166.099868	371.292143	371.321063	371.262362
245	165.083634	165.053655	165.112740	371.062140	371.091246	371.032161
246	158.968477	158.933760	159.002029	371.645591	371.679143	371.610874
247	163.518623	163.485747	163.550451	371.307029	371.338858	371.274154
248	166.554412	166.516491	166.590948	370.813993	370.850529	370.776072
249	164.568235	164.537451	164.598099	371.998923	372.028787	371.968139
250	172.163391	172.131690	172.194117	371.694217	371.724944	371.662516
251	171.474408	171.443476	171.504413	371.289743	371.319748	371.258810
252	170.312492	170.281034	170.342991	372.174066	372.204565	372.142608
253	164.913953	164.881727	164.945174	371.310614	371.341835	371.278388
254	167.804915	167.776635	167.832417	370.597437	370.624938	370.569157
255	167.601747	167.570846	167.631722	371.326242	371.356217	371.295341
256	171.233649	171.200091	171.266117	371.490453	371.522921	371.456895
257	185.751071	185.718235	185.782864	371.664538	371.696331	371.631701
258	180.899601	180.867805	180.930417	371.946892	371.977708	371.915097
259	157.565686	157.533096	157.597247	371.657701	371.689262	371.625111
260	170.692874	170.661529	170.723265	372.040911	372.071303	372.009567
261	165.187762	165.157611	165.217030	372.107744	372.137012	372.077594
262	160.152773	160.118935	160.185504	371.710716	371.743447	371.676878
263	163.834465	163.799577	163.868178	371.579483	371.613196	371.544595
264	166.808155	166.777066	166.838307	371.588948	371.619100	371.557858
265	179.098460	179.066315	179.129603	371.589647	371.620791	371.557503
266	163.242322	163.209187	163.274395	371.492614	371.524686	371.459479
267	162.584694	162.551576	162.616750	370.677057	370.709113	370.643940
268	162.487359	162.454716	162.518971	371.069818	371.101429	371.037174
269	164.639864	164.606729	164.671936	370.730632	370.762704	370.697497
270	176.555171	176.523110	176.586236	370.720378	370.751444	370.688317
271	167.661343	167.629093	167.692586	371.440885	371.472128	371.408635
272	172.447079	172.418455	172.474907	371.627785	371.655613	371.599161
273	161.286668	161.249264	161.322723	371.805983	371.842038	371.768579
274	160.216802	160.178273	160.253902	371.667029	371.704129	371.628500
275	164.888776	164.857849	164.918776	372.110020	372.140019	372.079092
276	161.375255	161.344884	161.404731	370.880020	370.909496	370.849649
277	165.668441	165.639106	165.696939	371.566831	371.595329	371.537497
278	173.611961	173.583570	173.639568	371.163303	371.190911	371.134912
279	167.421605	167.391693	167.450649	371.257781	371.286825	371.227869
280	163.645008	163.612126	163.676843	371.668903	371.700738	371.636020
281	160.475767	160.444504	160.506082	370.859847	370.890162	370.828584
282	178.181515	178.150183	178.211894	371.317964	371.348344	371.286632
283	158.124501	158.089783	158.158055	372.016481	372.050035	371.981762
284	167.048792	167.016734	167.079854	371.496614	371.527676	371.464556
285	170.411429	170.376404	170.445269	371.540166	371.574006	371.505141
286	158.230652	158.195920	158.264218	371.749537	371.783103	371.714805
287	161.258668	161.224211	161.291978	371.661899	371.695208	371.627441
288	152.341022	152.304026	152.376697	371.989139	372.024814	371.952143
289	163.234265	163.203257	163.264341	371.372996	371.403072	371.341988
290	159.997622	159.963729	160.030403	371.695568	371.728349	371.661675
291	159.116339	159.087027	159.144816	371.526662	371.555139	371.497350
292	176.500508	176.466313	176.533573	371.749885	371.782950	371.715690
293	159.300844	159.268591	159.332090	371.883616	371.914862	371.851363
294	166.816979	166.786752	166.846319	371.827510	371.856850	371.797283
295	171.448474	171.415978	171.479947	371.848934	371.880407	371.816438
296	157.764084	157.729551	157.797463	372.376596	372.409975	372.342063
297	155.257026	155.223319	155.289635	372.532965	372.565573	372.499257
298	170.057490	170.025597	170.088397	371.498791	371.529698	371.466898
299	170.114526	170.083753	170.144380	372.309626	372.339480	372.278854
300	170.187203	170.153598	170.219715	372.406579	372.439090	372.372974
301	169.638413	169.605261	169.670502	371.633308	371.665397	371.600156
302	164.527827	164.492985	164.561495	370.918179	370.951848	370.883338
303	159.058563	159.022481	159.093389	370.811939	370.846765	370.775857
304	159.671517	159.638121	159.703834	370.670751	370.703068	370.637355
305	174.752880	174.723298	174.781611	372.092836	372.121567	372.063255
306	166.481446	166.448887	166.512979	371.495808	371.527341	371.463248
307	167.628627	167.595945	167.660274	372.294632	372.326280	372.261951
308	174.920478	174.888186	174.951759	371.359175	371.390457	371.326884
309	171.198217	171.164920	171.230440	371.951712	371.983935	371.918415
310	163.632699	163.600948	163.663474	372.011663	372.042438	371.979911
311	154.309639	154.275590	154.342567	373.009267	373.042195	372.975218
312	161.917937	161.888410	161.946617	372.612789	372.641470	372.583262
313	163.118518	163.081880	163.153861	372.158610	372.193953	372.121972
314	175.055128	175.025045	175.084332	371.710448	371.739652	371.680365
315	178.014431	177.981255	178.046541	371.217699	371.249809	371.184523
316	165.850635	165.820496	165.879892	371.139255	371.168512	371.109116
317	170.266717	170.241102	170.291692	371.506729	371.531704	371.481114
318	167.588171	167.555646	167.619670	371.558506	371.590006	371.525982
319	166.013168	165.978107	166.047041	371.480197	371.514070	371.445136
320	170.179899	170.147473	170.211306	371.228148	371.259555	371.195722
321	168.960778	168.930137	168.990508	371.041814	371.071544	371.011174
322	156.696231	156.661609	156.729695	371.565051	371.598515	371.530429
323	170.570612	170.540100	170.600221	371.751890	371.781499	371.721378
324	157.726160	157.696117	157.755327	371.421864	371.451030	371.391821
325	160.792442	160.758095	160.825648	370.911324	370.944530	370.876977
326	163.819563	163.787169	163.850940	371.838344	371.869721	371.805950
327	169.311861	169.272807	169.349446	372.280651	372.318236	372.241597
328	170.605801	170.573363	170.637219	371.962137	371.993556	371.929699
329	168.890819	168.858576	168.922055	372.074573	372.105809	372.042330
330	169.179510	169.146213	169.211734	371.683644	371.715867	371.650347
331	166.968472	166.936208	166.999728	371.887582	371.918838	371.855318
332	169.396140	169.364645	169.426673	372.295836	372.326369	372.264341
333	163.551967	163.520775	163.582216	372.911705	372.941953	372.880513
334	173.525255	173.494684	173.554918	373.236359	373.266022	373.205788
335	140.468489	140.432891	140.502863	372.471103	372.505477	372.435506
336	166.838573	166.802448	166.873438	371.687326	371.722191	371.651201
337	153.669945	153.639848	153.699163	372.011204	372.040422	371.981106
338	172.335851	172.305180	172.365609	372.252969	372.282726	372.222298
339	157.655592	157.624635	157.685620	372.119324	372.149351	372.088366
340	174.077121	174.041874	174.111168	371.990449	372.024496	371.955202
341	153.393537	153.362542	153.423601	372.211842	372.241905	372.180846
342	164.481933	164.448063	164.514694	372.400382	372.433143	372.366512
343	157.958273	157.923128	157.992224	372.031285	372.065236	371.996141
344	159.843110	159.811090	159.874136	371.501474	371.532500	371.469454
345	165.459278	165.421916	165.495295	371.397921	371.433938	371.360559
346	170.572119	170.537957	170.605152	371.729052	371.762085	371.694890
347	159.931459	159.895846	159.965848	371.843969	371.878357	371.808356
348	169.384052	169.355118	169.412172	372.464504	372.492623	372.435570
349	156.014600	155.982039	156.046135	372.686284	372.717819	372.653723
350	164.321144	164.288828	164.352448	372.348096	372.379400	372.315780
351	173.928260	173.894903	173.960540	372.518150	372.550430	372.484793
352	164.688936	164.660662	164.716432	372.936990	372.964486	372.908717
353	162.420899	162.386740	162.453929	372.658342	372.691372	372.624184
354	159.053079	159.017711	159.087239	372.615461	372.649621	372.580093
355	159.143364	159.112322	159.173471	372.416895	372.447002	372.385854
356	173.208883	173.175702	173.240999	371.964348	371.996464	371.931166
357	156.345024	156.312307	156.376703	372.126714	372.158393	372.093997
358	148.197522	148.165948	148.228128	372.674904	372.705511	372.643331
359	169.890471	169.860607	169.919470	373.271720	373.300718	373.241855
360	180.463375	180.429449	180.496188	373.466410	373.499222	373.432484
361	165.721796	165.690023	165.752590	372.988765	373.019559	372.956993
362	163.992383	163.955606	164.027856	373.181634	373.217107	373.144857
363	170.027037	169.997861	170.055385	372.639346	372.667694	372.610171
364	168.994288	168.960608	169.026870	373.062308	373.094890	373.028628
365	166.621918	166.592067	166.650904	372.805662	372.834648	372.775811
366	164.964970	164.931324	164.997521	372.087541	372.120092	372.053895
367	162.290274	162.255495	162.323884	373.188993	373.222603	373.154214
368	174.972661	174.937951	175.006207	372.567217	372.600763	372.532507
369	164.679605	164.647004	164.711177	372.701588	372.733160	372.668987
370	161.316503	161.285451	161.346620	372.653495	372.683612	372.622443
371	163.417658	163.385958	163.448383	372.604610	372.635335	372.572911
372	175.470981	175.443332	175.497885	372.671552	372.698456	372.643903
373	162.844779	162.808088	162.880172	372.915977	372.951370	372.879286
374	167.399582	167.368399	167.429823	372.758978	372.789219	372.727794
375	159.819912	159.788461	159.850404	372.189618	372.220110	372.158166
376	173.981240	173.948935	174.012535	371.803410	371.834704	371.771104
377	171.379892	171.349395	171.409486	372.414792	372.444386	372.384295
378	145.150916	145.118749	145.182080	372.704086	372.735251	372.671919
379	159.208314	159.176796	159.238869	372.844053	372.874608	372.812535
380	181.730943	181.698532	181.762337	373.222921	373.254315	373.190510
381	164.848685	164.814999	164.881273	373.129886	373.162475	373.096200
382	157.094956	157.062340	157.126541	373.095500	373.127086	373.062885
383	154.202885	154.167409	154.237145	372.297194	372.331454	372.261718
384	172.515913	172.486363	172.544614	372.724880	372.753581	372.695330
385	170.296219	170.267559	170.324080	372.692766	372.720627	372.664106
386	167.837009	167.802703	167.870178	373.850436	373.883605	373.816129
387	170.724375	170.693746	170.754095	373.769598	373.799317	373.738969
388	153.800768	153.767196	153.833250	373.401394	373.433876	373.367821
389	165.473608	165.442318	165.503949	373.510797	373.541138	373.479507
390	163.330370	163.296893	163.362763	372.831400	372.863793	372.797922
391	157.750539	157.716864	157.783117	372.574124	372.606702	372.540448
392	146.829899	146.796129	146.862566	372.777635	372.810302	372.743865
393	159.618089	159.586296	159.648903	373.550290	373.581104	373.518497
394	159.554385	159.517464	159.589991	373.397839	373.433446	373.360919
395	175.930841	175.901683	175.959172	373.142750	373.171082	373.113593
396	165.159709	165.122926	165.195187	373.484184	373.519661	373.447401
397	173.037646	173.008771	173.065711	372.577634	372.605700	372.548759
398	160.958882	160.928560	160.988312	373.133588	373.163018	373.103265
399	154.869153	154.836325	154.900938	372.929784	372.961569	372.896956
400	159.138505	159.107678	159.168409	372.674567	372.704471	372.643741
401	156.392147	156.362576	156.420869	373.270694	373.299416	373.241123
402	163.683757	163.654261	163.712407	373.209228	373.237879	373.179732
403	162.677262	162.642724	162.710647	372.884801	372.918185	372.850263
404	159.678809	159.644796	159.711704	373.464502	373.497396	373.430488
405	153.962342	153.932748	153.991085	373.868642	373.897385	373.839049
406	156.945458	156.912579	156.977290	373.912190	373.944023	373.879312
407	160.297300	160.261394	160.331962	373.795246	373.829908	373.759340
408	161.548098	161.515853	161.579335	373.262181	373.293419	373.229936
409	180.970579	180.937804	181.002314	372.931482	372.963217	372.898707
410	161.741851	161.710765	161.772000	373.258680	373.288829	373.227593
411	177.135754	177.101413	177.168954	373.397220	373.430420	373.362879
412	156.267236	156.234031	156.299373	372.931467	372.963605	372.898263
413	166.903346	166.871944	166.933791	372.937472	372.967918	372.906070
414	161.344206	161.314458	161.373096	372.472780	372.501669	372.443031
415	164.483221	164.451804	164.513681	372.892112	372.922571	372.860695
416	158.068079	158.039012	158.096325	372.851310	372.879556	372.822243
417	150.799659	150.768082	150.830269	373.598884	373.629495	373.567307
418	161.746965	161.714704	161.778218	373.691721	373.722974	373.659460
419	178.287853	178.253588	178.320983	373.817877	373.851006	373.783612
420	166.537600	166.508659	166.565727	373.617565	373.645692	373.588624
421	164.092935	164.057940	164.126747	372.873146	372.906958	372.838151
422	169.761174	169.727204	169.794027	373.252119	373.284972	373.218149
423	168.578510	168.547078	168.608984	372.757584	372.788058	372.726153
424	171.372090	171.342836	171.400512	372.887472	372.915894	372.858218
425	170.383274	170.352088	170.413516	373.319684	373.349927	373.288498
426	164.861843	164.831496	164.891296	373.656238	373.685691	373.625891
427	158.473154	158.439034	158.506149	374.008295	374.041289	373.974174
428	173.126735	173.096709	173.155885	373.639064	373.668214	373.609038
429	168.493047	168.460609	168.524465	373.577945	373.609364	373.545508
430	157.552273	157.520625	157.582950	372.667095	372.697772	372.635447
431	172.948494	172.916979	172.979045	373.255971	373.286523	373.224456
432	158.142753	158.114153	158.170558	373.991934	374.019738	373.963333
433	146.707724	146.675108	146.739310	373.531763	373.563349	373.499146
434	167.246813	167.210463	167.281887	373.525240	373.560315	373.488890
