#Epoch 	  Loss mean 	 free energy mean 	 reconstruction error mean	 validation free energy mean 	 comparison_free_energy_mean
75	-0.41064024992	-104.401968013	0.120731414933	-104.206450456	-104.338170005
76	-0.421223202673	-104.598988423	0.120276151519	-104.134614977	-104.26291525
77	-0.423764504307	-104.885596173	0.120160691048	-105.063555624	-105.194109575
78	-0.39998794927	-105.252347482	0.119713487202	-105.143850853	-105.27381165
79	-0.399603786669	-105.383424874	0.119454769712	-105.575599636	-105.698036583
80	-0.402315648958	-105.703619425	0.119132401128	-105.503596682	-105.628311665
81	-0.390630248107	-105.821886341	0.118850329597	-106.062378534	-106.196151278
82	-0.390421166287	-106.024530369	0.118484046114	-106.264181009	-106.394215307
83	-0.389376171934	-106.283969916	0.118104441386	-106.282675698	-106.409076939
84	-0.37393280774	-106.384462211	0.117712335367	-106.335948152	-106.462339189
85	-0.372135686883	-106.692851749	0.117711678147	-106.666018897	-106.788630602
86	-0.3900902682	-106.890244703	0.117355263155	-107.178848053	-107.30654879
87	-0.395354089357	-107.132734303	0.117070065517	-106.736598857	-106.858214773
88	-0.345863529887	-107.314817198	0.116582894796	-107.716876161	-107.838621032
89	-0.362056028646	-107.547758001	0.116400164601	-107.793222543	-107.919822842
90	-0.36022526791	-107.676771171	0.116230756829	-107.394821147	-107.519920665
91	-0.32676862491	-107.917674994	0.115625329316	-107.833548163	-107.961945896
92	-0.320905520297	-108.016111304	0.115528453338	-108.67926854	-108.811313756
93	-0.345690887256	-108.302462649	0.115271545947	-108.76839187	-108.90438207
94	-0.352465407961	-108.419193933	0.114942271066	-108.346395874	-108.472647859
95	-0.320884224826	-108.591402496	0.114835197204	-108.584196129	-108.702627128
96	-0.338328950601	-108.72500639	0.114578125508	-108.302992187	-108.424575062
97	-0.324566824929	-108.946026474	0.114423026772	-108.613441088	-108.728183675
98	-0.336038260271	-109.256222765	0.11418865229	-109.399682887	-109.525026322
99	-0.316150259632	-109.185280773	0.113781579231	-109.602473465	-109.729693704
100	-0.30375481428	-109.47908195	0.113598025551	-109.190988316	-109.309743278
101	-0.304495328885	-109.522305346	0.113328125524	-109.493470744	-109.611060211
102	-0.320486361997	-109.724283364	0.113137502027	-109.862933556	-109.982737342
103	-0.281010448855	-109.944757282	0.112897862337	-109.622134063	-109.733205947
104	-0.301343296505	-109.909438268	0.112837006779	-110.19032282	-110.31281837
105	-0.301806288001	-110.202394174	0.112455756649	-110.493730639	-110.620542574
106	-0.282366663129	-110.358969639	0.112090296259	-110.806724332	-110.928680304
107	-0.271698832754	-110.48948774	0.111993750459	-110.180736419	-110.303665476
108	-0.272755545416	-110.70112269	0.111919737176	-110.828035819	-110.956245394
109	-0.27024966876	-110.796969509	0.111573849069	-110.262888392	-110.377436062
110	-0.276684914255	-110.701922845	0.111493091834	-110.919349419	-111.042430777
111	-0.277596670547	-110.975261731	0.111303783169	-110.639565536	-110.755638947
112	-0.276413546301	-111.11713931	0.111133387214	-111.128053336	-111.245086187
113	-0.260545371601	-111.17615432	0.11083569064	-111.310136468	-111.4279844
114	-0.249131604034	-111.28527113	0.110705098823	-111.639816569	-111.761267641
115	-0.258977298416	-111.633908242	0.110435690535	-111.729235278	-111.850499627
116	-0.250393500891	-111.517892166	0.110469900856	-111.205606148	-111.317201662
117	-0.259380270383	-111.548202262	0.110283881818	-111.845414437	-111.966101325
118	-0.245506088956	-111.819079318	0.110017269458	-111.651043457	-111.768011731
119	-0.232292306699	-111.944964359	0.109888321867	-111.229788887	-111.336900241
120	-0.263018096655	-112.045940789	0.10979292777	-112.53022954	-112.655642725
121	-0.235108610139	-112.183051927	0.109614803211	-112.0574511	-112.176475118
122	-0.231551136049	-112.308463299	0.109447204361	-111.95591312	-112.069508195
123	-0.234335197663	-112.252905173	0.109305427263	-112.598081865	-112.72012479
124	-0.204277911282	-112.498841485	0.108870230223	-112.05404873	-112.170492668
125	-0.221313427295	-112.494762842	0.108851973163	-112.276707683	-112.391150899
126	-0.214647038001	-112.695365842	0.108653289707	-112.324557883	-112.438958452
127	-0.205630671363	-112.760957426	0.108540460467	-113.313149149	-113.437370502
128	-0.218305338484	-112.916349781	0.108569737328	-112.51344817	-112.632322115
129	-0.22784071158	-112.928492228	0.108435361793	-112.712092668	-112.831089517
130	-0.21049483006	-113.070093356	0.108205263552	-112.905415386	-113.021453444
131	-0.206957381561	-113.217858049	0.10816907765	-113.008479937	-113.121287213
132	-0.231956434218	-113.295653009	0.108045394483	-113.074998827	-113.194107142
133	-0.205379788763	-113.424322261	0.10774736773	-113.351854673	-113.471952512
134	-0.205404142294	-113.466987819	0.107552631513	-113.400111867	-113.514347921
135	-0.194290150958	-113.555035304	0.107440131667	-113.659814805	-113.77869895
136	-0.19120829947	-113.704207675	0.107318914642	-113.781513611	-113.909708826
137	-0.207631342483	-113.724107103	0.107309539067	-113.918377216	-114.041097101
138	-0.180848317328	-113.791808637	0.107058058836	-113.747434215	-113.868426453
139	-0.177073557496	-113.980460813	0.106936349288	-113.745814644	-113.859958945
140	-0.208784960323	-114.029479321	0.106875658035	-113.942521711	-114.057045419
141	-0.181553553145	-113.972254859	0.106723026618	-113.936254163	-114.05999098
142	-0.182896734582	-114.226797812	0.106574013045	-114.13982634	-114.255219539
143	-0.176956464224	-114.430608574	0.106471217777	-113.769106617	-113.889099569
144	-0.193485770587	-114.377387721	0.106437499586	-114.30684954	-114.417026117
145	-0.179203760489	-114.418325854	0.106220888072	-114.5951797	-114.721390485
146	-0.184092236702	-114.345859399	0.106237335817	-114.15714398	-114.273918087
147	-0.180637905072	-114.641453687	0.106131250137	-114.121951077	-114.235056731
148	-0.181293235962	-114.661247634	0.105910197293	-114.669339864	-114.789813466
149	-0.177415552997	-114.714995818	0.105677632125	-114.359111368	-114.474059021
150	-0.176132096224	-114.881857638	0.105780756395	-114.802590573	-114.925242509
151	-0.185069368692	-114.900465849	0.105594079353	-114.972307675	-115.092543404
152	-0.15906656367	-114.959159821	0.105419902033	-114.91342629	-115.037864008
153	-0.161008192426	-115.088973042	0.105289638042	-114.650451841	-114.767889516
154	-0.168887437901	-115.096434196	0.105155757775	-114.929882918	-115.050528461
155	-0.159602127801	-115.077433635	0.104885362873	-115.035899974	-115.156201937
156	-0.160220240965	-115.296958448	0.10495460504	-115.258845452	-115.37572194
157	-0.173163540411	-115.333894168	0.10475394718	-115.304961016	-115.422660354
158	-0.180474089164	-115.4637232	0.10487779622	-115.550434956	-115.670812854
159	-0.148048555517	-115.491498877	0.104493256854	-115.712720003	-115.838380262
160	-0.166809790167	-115.631253448	0.104548847989	-115.322756066	-115.450341785
161	-0.154222359453	-115.489068642	0.104504275479	-115.255930446	-115.379104291
162	-0.168202813783	-115.658062856	0.104445887631	-115.485450349	-115.602294339
163	-0.166255619513	-115.766890416	0.104434045522	-115.325964554	-115.435922182
164	-0.167600338169	-115.752642374	0.104262663738	-115.559663463	-115.675631213
165	-0.165398242731	-115.849603773	0.104132400532	-115.654481816	-115.771653362
166	-0.14854423779	-115.927958235	0.103890954272	-115.71938839	-115.832483933
167	-0.171101320536	-116.00997152	0.103927631911	-116.325001849	-116.451000532
168	-0.141738608952	-116.271394637	0.103740130992	-115.897125868	-116.014256187
169	-0.170108511983	-116.442438864	0.103779276735	-116.023264662	-116.135807343
170	-0.163511837154	-116.369419947	0.103590953115	-116.468648246	-116.591454822
171	-0.14596754605	-116.354381259	0.103509704926	-116.237555743	-116.358637624
172	-0.150533800258	-116.453780001	0.103445065257	-116.561840094	-116.681980429
173	-0.145415606418	-116.666423669	0.103369572445	-116.062390085	-116.180122844
174	-0.169740233703	-116.673302025	0.103218255859	-116.014486696	-116.131483632
175	-0.15607259281	-116.745617207	0.103197532657	-116.800555688	-116.927329898
176	-0.134926935176	-116.575903923	0.102969900558	-117.011132684	-117.133295316
177	-0.15443937331	-116.921845957	0.102923025818	-116.896986053	-117.016513095
178	-0.157761336236	-116.943548859	0.102786184534	-116.691321519	-116.815502713
179	-0.13136732155	-117.024374554	0.102697039513	-117.315774965	-117.446490002
180	-0.147421300437	-116.997818347	0.102819737635	-117.193751193	-117.318967693
181	-0.156401399282	-117.111278022	0.102664638507	-117.036744292	-117.160037907
182	-0.135774235489	-117.232906972	0.102356907176	-117.129564255	-117.247376656
183	-0.143773837376	-117.207862288	0.102431250638	-117.187751266	-117.311999052
184	-0.150646622951	-117.301756923	0.102281249667	-117.324987166	-117.454107148
185	-0.129619926276	-117.288458067	0.102267270025	-117.4433202	-117.56523712
186	-0.131810115329	-117.305473435	0.10214901441	-117.406264126	-117.533067526
187	-0.151749603704	-117.337539574	0.10211134898	-117.752185768	-117.873321227
188	-0.128708051614	-117.659236756	0.101865131996	-117.329960841	-117.448742559
189	-0.140124474067	-117.631268346	0.101855592116	-117.452149755	-117.576342423
190	-0.135248504539	-117.652934195	0.101716283121	-117.464329214	-117.586408612
191	-0.133755041297	-117.621266864	0.101740461039	-117.176199812	-117.295268417
192	-0.149473829696	-117.744614136	0.101665955233	-117.187612888	-117.313108414
193	-0.137670999318	-117.693522774	0.101475493688	-117.627720897	-117.747232364
194	-0.150996270394	-117.822692101	0.101468586216	-117.93859279	-118.066347265
195	-0.134004757872	-117.948944116	0.101192269278	-117.95086787	-118.074956921
196	-0.132186981273	-118.01874212	0.101126644564	-117.570712706	-117.684250642
197	-0.139566481164	-117.989523211	0.101299834487	-117.620223588	-117.734308347
198	-0.135087242014	-118.006145331	0.101111842221	-118.179317592	-118.297809195
199	-0.131771219926	-118.084500527	0.101031907687	-118.523281393	-118.643032374
